"hash","ubid","grid","lat","lon","area","height","height_source","height_predict","fp","fp_source","state","county"
"ODU0NFZRSEMrOjEyMTM5NTc5NDA","8544VQHC+54-1-1-1-1","8544VQHC+","32.877984","-117.229724","428.7924857343641","6.56","model","6.56","POLYGON((-117.2298682 32.8779926,-117.2297396 32.8779555,-117.2297672 32.877888,-117.229611 32.8778422,-117.2295546 32.8779723,-117.2296439 32.8779997,-117.2296968 32.8780149,-117.2296747 32.8780687,-117.2298199 32.8781106,-117.2298682 32.8779926))","osm","California","06073"
"ODU0NFZRSEMrOi03MDk2ODQzMDM","8544VQHC+G6-1-1-1-0","8544VQHC+","32.878807","-117.229415","141.9509801658683","5.45","model","5.45","POLYGON((-117.2294747 32.8787688,-117.2293772 32.87874,-117.229325 32.8788644,-117.2294225 32.8788933,-117.2294747 32.8787688))","osm","California","06073"
"ODU0NFZRSEMrOjIxMzY0NDcxODM","8544VQHC+H2-1-2-1-3","8544VQHC+","32.878933","-117.229974","854.2800286070022","9.31","model","9.31","POLYGON((-117.2302857 32.8790045,-117.2302378 32.8789892,-117.2302424 32.8789797,-117.2301572 32.8789526,-117.2301634 32.8789362,-117.2301521 32.8789322,-117.2301559 32.8789213,-117.2300702 32.8788945,-117.2300791 32.8788733,-117.2299562 32.8788327,-117.2299454 32.8788558,-117.229875 32.878833,-117.2298812 32.8788181,-117.2298707 32.8788146,-117.2298749 32.8788044,-117.2297466 32.8787627,-117.2297415 32.8787728,-117.2297303 32.8787688,-117.2296861 32.8788704,-117.2296995 32.8788747,-117.2296948 32.8788868,-117.2298052 32.878921,-117.2297982 32.8789383,-117.2298102 32.8789419,-117.229806 32.8789526,-117.2299053 32.8789835,-117.2299088 32.8789741,-117.2299206 32.8789775,-117.2299273 32.878963,-117.2299991 32.8789854,-117.2299921 32.8790007,-117.2300039 32.8790043,-117.229999 32.8790146,-117.2300868 32.8790402,-117.2300809 32.8790564,-117.2300924 32.8790598,-117.2300879 32.8790707,-117.2302305 32.8791168,-117.2302857 32.8790045))","osm","California","06073"
"ODU0NFZRSEMrOjE2NDE4NTA4Mjk","8544VQHC+42-1-2-1-1","8544VQHC+","32.877872","-117.229894","551.956238475478","7.23","model","7.23","POLYGON((-117.2300729 32.8779109,-117.2300571 32.877906,-117.2300652 32.8778848,-117.2300361 32.8778753,-117.230039 32.8778652,-117.2299554 32.8778383,-117.2299696 32.8778027,-117.2298612 32.8777668,-117.2298763 32.877733,-117.2297302 32.8776886,-117.2296958 32.8777767,-117.2297059 32.8777796,-117.2296978 32.8777988,-117.2297301 32.8778093,-117.229726 32.8778191,-117.2297992 32.8778423,-117.2298034 32.8778322,-117.229814 32.8778358,-117.2297926 32.8778864,-117.2298073 32.8778918,-117.229803 32.8779022,-117.2298841 32.877928,-117.2298779 32.8779426,-117.2298901 32.8779468,-117.2298855 32.8779575,-117.2299812 32.8779891,-117.2299853 32.877979,-117.2300182 32.877989,-117.2300246 32.8779713,-117.2300426 32.877977,-117.2300729 32.8779109))","osm","California","06073"
"ODU0NFZRSEMrOjg4MDk1MDY5NQ","8544VQHC+74-0-1-1-0","8544VQHC+","32.878158","-117.229651","221.49523735280673","5.73","model","5.73","POLYGON((-117.2297371 32.8781348,-117.2295811 32.8780779,-117.2295218 32.8781927,-117.2296778 32.8782496,-117.2297371 32.8781348))","osm","California","06073"
"ODU0NFZRSEMrOjEzMDM0NDU2","8544VQHC+85-1-1-1-1","8544VQHC+","32.878332","-117.229599","233.54838741261997","5.73","model","5.73","POLYGON((-117.2296654 32.8782862,-117.2296459 32.8782804,-117.2295092 32.8782374,-117.2294536 32.8783622,-117.229613 32.8784122,-117.2296135 32.8784112,-117.229627 32.8783788,-117.2296654 32.8782862))","osm","California","06073"
"ODU0NFZRSEMrOjYwOTkxMDIwMw","8544VQHC+M4-1-3-2-4","8544VQHC+","32.879128","-117.229734","1318.2578107075024","9.31","model","9.31","POLYGON((-117.2301836 32.8791789,-117.2300539 32.8791325,-117.2300313 32.8791771,-117.2299728 32.8791562,-117.2299291 32.8791417,-117.2299214 32.8791583,-117.2296527 32.87907,-117.2296316 32.8790639,-117.2296569 32.8790027,-117.2295658 32.8789761,-117.2295722 32.8789608,-117.2295759 32.8789508,-117.2294395 32.8789153,-117.2294396 32.8789264,-117.2293 32.8788879,-117.2292518 32.879011,-117.2293966 32.879051,-117.2294013 32.8790391,-117.2294713 32.8790586,-117.229454 32.8791025,-117.2295445 32.8791278,-117.2295208 32.8791879,-117.2296509 32.8792241,-117.2296789 32.8792329,-117.2297073 32.8791686,-117.2297409 32.8791791,-117.2297185 32.8792296,-117.2297471 32.8792386,-117.2298718 32.8792806,-117.2298891 32.879262,-117.229983 32.8792944,-117.2299853 32.8792896,-117.2300141 32.8792356,-117.2301312 32.8792796,-117.230158 32.8792292,-117.2301836 32.8791789))","osm","California","06073"
"ODU0NFZRSEMrOi0xMzYxMzM2NjU0","8544VQHC+F5-1-2-1-1","8544VQHC+","32.878663","-117.229563","419.23039649454023","6.56","model","6.56","POLYGON((-117.2297128 32.8786407,-117.2296488 32.8786164,-117.2296352 32.878612,-117.2295277 32.8785831,-117.2295201 32.878603,-117.2294074 32.8785729,-117.2293639 32.8786877,-117.2293606 32.8786956,-117.2294928 32.8787354,-117.2295036 32.8787101,-117.2296541 32.8787556,-117.2296606 32.8787407,-117.2296867 32.8786893,-117.2297128 32.8786407))","osm","California","06073"
"ODU0NFZRSEMrOjk0Mjc1MTQyMg","8544VQHC+95-1-1-0-0","8544VQHC+","32.878467","-117.229511","194.17982907577561","5.73","model","5.73","POLYGON((-117.2295908 32.8784424,-117.229438 32.8783952,-117.2293909 32.8785028,-117.2295435 32.87855,-117.2295908 32.8784424))","osm","California","06073"
"ODU0NFZRSEYrOjEzOTA1OTM5Mjc","8544VQHF+CP-1-1-0-0","8544VQHF+","32.878593","-117.225633","50.006148007311836","3.97","model","3.97","POLYGON((-117.225642 32.878557,-117.225584 32.878578,-117.22562 32.878648,-117.225678 32.878626,-117.225642 32.878557))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEYrOi0xNDQ2ODc4MDgw","8544VQHF+84-0-0-1-0","8544VQHF+","32.878276","-117.227192","44.86520047560775","3.87","model","3.87","POLYGON((-117.227156 32.87826,-117.227187 32.878321,-117.227247 32.8783,-117.227216 32.878239,-117.227156 32.87826))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEYrOjE5OTA1NjE1ODY","8544VQHF+63-1-0-0-1","8544VQHF+","32.878089","-117.227357","128.9760270804499","5.17","model","5.17","POLYGON((-117.227276 32.878104,-117.227319 32.878157,-117.227479 32.878066,-117.227436 32.878013,-117.227276 32.878104))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEYrOjE1MDA5ODc0ODA","8544VQHF+QH-5-4-2-5","8544VQHF+","32.879487","-117.226033","5179.945140453791","9.31","model","9.31","POLYGON((-117.226317 32.879211,-117.225949 32.879399,-117.225916 32.879354,-117.225885 32.87937,-117.225934 32.879438,-117.225512 32.879653,-117.225823 32.880083,-117.226644 32.879664,-117.226317 32.879211))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEYrOi03MTk5NjI4ODU","8544VQHF+43-0-1-1-0","8544VQHF+","32.877788","-117.227256","62.443214350888624","4.05","model","4.05","POLYGON((-117.227304 32.877788,-117.227255 32.877738,-117.227184 32.877788,-117.227233 32.877838,-117.227304 32.877788))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEYrOjQ3MjQxNjk4OQ","8544VQHF+2C-6-4-2-4","8544VQHF+","32.877589","-117.226489","6415.106920096174","9.31","model","9.31","POLYGON((-117.226961 32.8775498,-117.2269577 32.8775301,-117.2269532 32.8775178,-117.2269496 32.8775081,-117.2269409 32.8774895,-117.2269342 32.8774811,-117.2267612 32.8774513,-117.2266579 32.8773921,-117.2266445 32.8773837,-117.2266311 32.8773792,-117.226619 32.8773774,-117.2260933 32.8772992,-117.2260792 32.8773015,-117.2260652 32.8773088,-117.2260464 32.8773229,-117.2260323 32.8773397,-117.2260202 32.8773623,-117.2260142 32.8773803,-117.2260142 32.8773921,-117.2260216 32.8774068,-117.2261161 32.8775126,-117.2261108 32.8775194,-117.2261081 32.8775318,-117.2261731 32.8776101,-117.2259383 32.8777459,-117.226079 32.8779134,-117.226025 32.8779413,-117.2263214 32.8783174,-117.2268748 32.8780015,-117.2267673 32.8778733,-117.2267508 32.8778562,-117.2267276 32.8778444,-117.2266987 32.8778362,-117.2266674 32.8778204,-117.2266462 32.8778053,-117.2266355 32.8777871,-117.2266365 32.8777717,-117.226951 32.8775864,-117.2269577 32.877569,-117.226961 32.8775498))","osm","California","06073"
"ODU0NFZRSEYrOjE5MTg1MDg1NzE","8544VQHF+64-1-2-1-1","8544VQHF+","32.878084","-117.227154","529.1031710662712","7.23","model","7.23","POLYGON((-117.2272875 32.8781262,-117.2271288 32.8779239,-117.2269541 32.8780192,-117.2271111 32.8782232,-117.2272875 32.8781262))","osm","California","06073"
"ODU0NFZRSEYrOi0xNTU1Mzg4NjQ1","8544VQHF+6Q-5-4-5-6","8544VQHF+","32.878009","-117.225574","7865.243900866311","9.31","model","9.31","POLYGON((-117.2263214 32.8783174,-117.226025 32.8779413,-117.226079 32.8779134,-117.2259691 32.8777823,-117.2259383 32.8777459,-117.2258779 32.8776747,-117.2258396 32.8776953,-117.2257732 32.8776107,-117.2256056 32.877397,-117.2255099 32.8774383,-117.2254501 32.8776862,-117.2253797 32.8777265,-117.2250943 32.8776809,-117.2250228 32.8777302,-117.2252762 32.8780365,-117.2252186 32.878075,-117.2252627 32.8781258,-117.2252294 32.8781585,-117.2252276 32.8781647,-117.2252202 32.8781911,-117.2252398 32.8782315,-117.2253024 32.878231,-117.2253502 32.8782103,-117.225399 32.8782789,-117.2254516 32.8782541,-117.225598 32.8784367,-117.2257685 32.8786492,-117.2258983 32.8785687,-117.2263214 32.8783174))","osm","California","06073"
"ODU0NFZRSEYrOi0xNDg2MDAwNTkx","8544VQHF+J5-5-5-3-4","8544VQHF+","32.879058","-117.227042","4963.100606902644","9.31","model","9.31","POLYGON((-117.2276101 32.8789113,-117.2274755 32.8788632,-117.2275517 32.8787146,-117.2273539 32.878641,-117.2271599 32.8787463,-117.2270168 32.8786924,-117.2269718 32.8787798,-117.2269586 32.8788055,-117.2270558 32.8788398,-117.2268017 32.8789869,-117.2267648 32.8789448,-117.2264276 32.8791412,-117.2267284 32.8795038,-117.2267549 32.8794891,-117.2267772 32.8795125,-117.2266662 32.8795624,-117.2267393 32.8796723,-117.2273653 32.8793769,-117.2276101 32.8789113),(-117.2274134 32.8789784,-117.2272796 32.8792284,-117.2272109 32.8792034,-117.2271918 32.8792395,-117.2272539 32.8792931,-117.2270089 32.8794022,-117.2267597 32.8790956,-117.2267878 32.8790796,-117.2268789 32.8791394,-117.2269137 32.8791227,-117.2268657 32.8790622,-117.2268971 32.8790462,-117.2269137 32.8790671,-117.227172 32.8789183,-117.2273036 32.8789684,-117.2273193 32.878942,-117.2274134 32.8789784))","osm","California","06073"
"ODU0NFZRSEYrOi00OTQzOTkzOTE","8544VQHF+GH-3-3-4-4","8544VQHF+","32.878757","-117.226094","3570.289378285604","9.31","model","9.31","POLYGON((-117.2266171 32.8786641,-117.2263214 32.8783174,-117.2258983 32.8785687,-117.2259846 32.8786723,-117.2256405 32.8789098,-117.2256652 32.8789341,-117.2256283 32.8789541,-117.2257719 32.8791399,-117.2264375 32.8787452,-117.226451 32.8787623,-117.2266171 32.8786641))","osm","California","06073"
"ODU0NFZRSEYrOi04MTQxODk2MDg","8544VQHF+76-1-2-1-1","8544VQHF+","32.878211","-117.226934","521.2256537701553","7.23","model","7.23","POLYGON((-117.2270671 32.8782536,-117.226909 32.8780522,-117.2267359 32.878147,-117.2268918 32.8783491,-117.2270671 32.8782536))","osm","California","06073"
"ODU0NFZRSEcrOjE5MTIwNDg4NTE","8544VQHG+QQ-2-4-3-3","8544VQHG+","32.8794","-117.223067","3082.2161176093505","9.31","model","9.31","POLYGON((-117.2234461 32.8794131,-117.2234437 32.8792026,-117.2233798 32.8792031,-117.2233783 32.8790723,-117.223283 32.8790731,-117.2232843 32.8791902,-117.2232466 32.8791905,-117.2232219 32.8791907,-117.2232223 32.8792206,-117.2232472 32.8792204,-117.2232769 32.8792201,-117.2232812 32.8795805,-117.2232504 32.8795808,-117.2232193 32.879581,-117.2232158 32.8792891,-117.2231401 32.8792897,-117.22314 32.8792795,-117.2229375 32.8792813,-117.2229376 32.8792911,-117.2227988 32.8792923,-117.2227995 32.8793474,-117.2227034 32.8793482,-117.2227028 32.8793003,-117.2226128 32.879301,-117.2226157 32.8795353,-117.2226397 32.879535,-117.2226401 32.8795645,-117.2225701 32.8795651,-117.2225705 32.8795937,-117.2226358 32.8795932,-117.2226365 32.8796517,-117.2231417 32.8796474,-117.2231421 32.8796737,-117.2232523 32.8796728,-117.2233222 32.8796722,-117.2233861 32.8797012,-117.2233828 32.8794136,-117.2234461 32.8794131))","osm","California","06073"
"ODU0NFZRSEcrOjEyMDk2NzQ0NTU","8544VQHG+63-3-3-1-1","8544VQHG+","32.878114","-117.224827","1805.290945681097","9.31","model","9.31","POLYGON((-117.2249972 32.8781045,-117.2248462 32.8779272,-117.224697 32.8779162,-117.2244152 32.8780766,-117.2246832 32.8784031,-117.2249842 32.8782384,-117.2249951 32.8781428,-117.2249972 32.8781045))","osm","California","06073"
"ODU0NFZRSEcrOi01NTMwMjA2NzE","8544VQHG+8R-4-5-4-4","8544VQHG+","32.878335","-117.222907","7687.342719025841","9.31","model","9.31","POLYGON((-117.223452 32.8787735,-117.2234473 32.8786322,-117.2232663 32.8786333,-117.2232348 32.8785325,-117.2232877 32.8785156,-117.2232998 32.8785601,-117.2234017 32.8785409,-117.2233695 32.8784148,-117.2232649 32.8784368,-117.223224 32.8782977,-117.2231556 32.8783084,-117.2231362 32.878238,-117.2233058 32.8782036,-117.2232448 32.8779958,-117.2231462 32.8780167,-117.2230919 32.8778167,-117.2226916 32.877899,-117.2226641 32.8778995,-117.2226628 32.8777835,-117.2223912 32.8777852,-117.2223912 32.8778021,-117.2223778 32.8778027,-117.2223785 32.8778393,-117.2223899 32.8778404,-117.2223852 32.8780071,-117.222353 32.8780065,-117.2223563 32.8784751,-117.2225629 32.8784756,-117.2225629 32.8784852,-117.2225843 32.8784953,-117.2226065 32.8785066,-117.2226366 32.8785207,-117.2226775 32.8785364,-117.2227097 32.8785466,-117.2227432 32.8785556,-117.2227734 32.8785607,-117.2228163 32.878568,-117.2228546 32.878573,-117.222929 32.8788135,-117.2234178 32.8788084,-117.2234178 32.8787741,-117.223452 32.8787735))","osm","California","06073"
"ODU0NFZRSEcrOi01NTk2MTU4NDI","8544VQHG+8C-3-3-4-4","8544VQHG+","32.878296","-117.223987","4145.369100819338","9.31","model","9.31","POLYGON((-117.2244836 32.8782753,-117.2241655 32.8778828,-117.2240099 32.8779674,-117.2239055 32.8778329,-117.2237687 32.8779121,-117.2238486 32.8780208,-117.2237785 32.8780645,-117.2239097 32.8782197,-117.2237398 32.8782874,-117.2237501 32.8783127,-117.2235972 32.8783754,-117.2237942 32.878707,-117.2239447 32.8786423,-117.2239598 32.8786638,-117.2241462 32.8785867,-117.2241359 32.8785725,-117.2241894 32.8785412,-117.2241421 32.8784825,-117.2244836 32.8782753))","osm","California","06073"
"ODU0NFZRSEcrOjQ5MjA2MjY5MA","8544VQHG+JV-1-4-1-3","8544VQHG+","32.879076","-117.222813","1382.288254368258","9.31","model","9.31","POLYGON((-117.2231767 32.8791572,-117.2231751 32.8790118,-117.2231749 32.8789984,-117.2231391 32.8789987,-117.2228134 32.8790013,-117.2224877 32.8790039,-117.2223255 32.8790051,-117.2223256 32.8790185,-117.2223272 32.8791591,-117.2224894 32.8791587,-117.2228151 32.879158,-117.2231408 32.8791573,-117.2231767 32.8791572))","osm","California","06073"
"ODU0NFZRSEgrOi0xNjU4MTA0MzUy","8544VQHH+JJ-1-3-2-2","8544VQHH+","32.879053","-117.220945","1631.9204865181","9.31","model","9.31","POLYGON((-117.221004 32.879129,-117.221004 32.879162,-117.221109 32.879161,-117.221109 32.879129,-117.221235 32.879128,-117.221234 32.879009,-117.221119 32.879009,-117.221118 32.878868,-117.220606 32.87887,-117.220607 32.878979,-117.220566 32.87898,-117.220567 32.879131,-117.221004 32.879129))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEgrOi0xNzkyNjE4NTQ5","8544VQHH+RH-2-1-2-1","8544VQHH+","32.879503","-117.221004","983.278959146706","9.31","model","9.31","POLYGON((-117.220921 32.879319,-117.220925 32.879781,-117.221129 32.87978,-117.221126 32.879318,-117.220921 32.879319))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEgrOi0yNTkxMjM4NDI","8544VQHH+P7-4-4-5-2","8544VQHH+","32.879293","-117.221813","7835.3305705917355","9.31","model","9.31","POLYGON((-117.2220649 32.8797482,-117.2220639 32.879614,-117.222063 32.8794873,-117.2219968 32.8794877,-117.2219965 32.8794531,-117.2220615 32.8794528,-117.2220589 32.8790843,-117.2219973 32.8790846,-117.2219971 32.8790509,-117.2220648 32.8790506,-117.2220632 32.8788179,-117.2220306 32.8787287,-117.2218418 32.8787774,-117.2213493 32.8787799,-117.2213498 32.8788482,-117.2213406 32.8788482,-117.2213061 32.8788484,-117.2213126 32.8797483,-117.221363 32.8797481,-117.2213633 32.8797909,-117.2219718 32.8797877,-117.2219715 32.8797487,-117.2220649 32.8797482))","osm","California","06073"
"ODU0NFZRSEgrOjk2MjgwNDMzNQ","8544VQHH+QQ-2-2-1-2","8544VQHH+","32.879498","-117.220504","999.6653258944165","9.31","model","9.31","POLYGON((-117.220269 32.879488,-117.220772 32.879673,-117.220855 32.879512,-117.220353 32.879328,-117.220269 32.879488))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEorOi01Nzg3NDIxODI","8544VQHJ+FW-0-0-0-2","8544VQHJ+","32.878689","-117.217741","148.33756018432763","5.45","model","5.45","POLYGON((-117.217636 32.878709,-117.217897 32.878713,-117.217898 32.878658,-117.217636 32.878655,-117.217636 32.878709))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEorOi0zMjM0MDY1NDc","8544VQHJ+GV-0-1-0-1","8544VQHJ+","32.87879","-117.217753","118.515885749658","5.16","model","5.16","POLYGON((-117.217636 32.878806,-117.217928 32.878806,-117.217928 32.878767,-117.217636 32.878767,-117.217636 32.878806))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSEorOjk2NDk1Njk1Mw","8544VQHJ+5Q-1-0-1-0","8544VQHJ+","32.87795","-117.218064","238.10520290170308","5.73","model","5.73","POLYGON((-117.2181204 32.8780785,-117.2181161 32.8777997,-117.2180478 32.8778005,-117.2180491 32.8778795,-117.2180106 32.8778799,-117.218012 32.8779776,-117.2180498 32.8779772,-117.2180513 32.8780793,-117.2181204 32.8780785))","osm","California","06073"
"ODU0NFZRSEorOjE2ODYwMzUzMDg","8544VQHJ+6V-0-3-1-2","8544VQHJ+","32.878027","-117.217818","584.5085395964023","7.23","model","7.23","POLYGON((-117.2180513 32.8780793,-117.2180498 32.8779772,-117.218012 32.8779776,-117.2179162 32.8779766,-117.2175904 32.8779746,-117.2174964 32.8779741,-117.2175065 32.8780765,-117.2175916 32.878077,-117.2179173 32.878079,-117.2180513 32.8780793))","osm","California","06073"
"ODU0NFZRSEorOi01NDExOTI0Njc","8544VQHJ+2V-0-0-0-0","8544VQHJ+","32.87756","-117.217843","53.94935477855999","3.97","model","3.97","POLYGON((-117.217873 32.877532,-117.2178 32.8775302,-117.2177974 32.8776011,-117.2178705 32.8776029,-117.217873 32.877532))","osm","California","06073"
"ODU0NFZRSEorOjE3Njk4MTYyNDI","8544VQHJ+8R-1-1-1-0","8544VQHJ+","32.878372","-117.217891","354.62950763446696","6.05","model","6.05","POLYGON((-117.2179382 32.8784792,-117.2179264 32.8782288,-117.217919 32.8782288,-117.217787 32.8782299,-117.2178032 32.8784764,-117.2179217 32.8784788,-117.2179382 32.8784792))","osm","California","06073"
"ODU0NFZRSEorOjEwOTY4MDcyMDM","8544VQHJ+4V-1-3-0-2","8544VQHJ+","32.877837","-117.217836","600.3389219616555","7.23","model","7.23","POLYGON((-117.2180491 32.8778795,-117.2180478 32.8778005,-117.2180474 32.8777758,-117.217914 32.8777772,-117.2175883 32.8777804,-117.2174911 32.8777816,-117.2174929 32.8778852,-117.2175894 32.877884,-117.2179151 32.877881,-117.2180106 32.8778799,-117.2180491 32.8778795))","osm","California","06073"
"ODU0NFZRSE0rOi0yOTY2MTU2MDk","8544VQHM+VF-0-0-0-1","8544VQHM+","32.879684","-117.21634","59.00757734995951","4.05","model","4.05","POLYGON((-117.216295 32.879695,-117.216361 32.879729,-117.216407 32.879667,-117.21634 32.879633,-117.216295 32.879695))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSE0rOi02MjEzMzQxODE","8544VQHM+M6-1-0-0-1","8544VQHM+","32.87919","-117.216973","97.35784277344382","4.74","model","4.74","POLYGON((-117.217013 32.879132,-117.216914 32.879132,-117.216914 32.879197,-117.216973 32.879197,-117.216973 32.87927,-117.217013 32.87927,-117.217013 32.879132))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSE0rOjUzOTYwNDc1NQ","8544VQHM+63-2-1-1-0","8544VQHM+","32.878038","-117.217262","385.792484961755","6.07","model","6.07","POLYGON((-117.2173016 32.8778832,-117.2172062 32.8778825,-117.2172023 32.8782713,-117.2172976 32.8782719,-117.2173016 32.8778832))","osm","California","06073"
"ODU0NFZRSE0rOi0yMTQxMTAwNTYz","8544VQHM+46-1-1-0-1","8544VQHM+","32.877845","-117.216903","212.72450531277553","5.73","model","5.73","POLYGON((-117.2170203 32.8778108,-117.2168451 32.8777998,-117.2168411 32.8778448,-117.2167949 32.8778419,-117.2167899 32.8778981,-117.2170113 32.877912,-117.2170203 32.8778108))","osm","California","06073"
